tweet,label
toto je čistá  katastrofa!!!!! musí ľud bojovať,1
nenávidím ťa z celej duše !,1
čo už nevipadnes z polityky dristat bludy inym do gebul ,1
zneužívať smrť človeka vo svoj prospech to je ozajstná politika. pán kmeťo zomrel aj na covid,1
takito patria za mreze,1
ide sa nato,1
karma je neúprosná.,1
len nech to tak ostane a menej,1
ten rad,1
majú tam pekní bordel!!!,1
pre boha,1
kto tu velí vy ci penta co privatizovala zdravotníctvo,1
takto uvidíme raz aj teba!!,1
super   ale neurobim nic lebo on si misli ze  pred lidstvo je pan  a pan je boh  ... ludia treba neco podniknut nech sa skoncit to  hlupe testovane a vratit sa do stareho zivota .  idu vianoce   a treba neco podniknut ,1
ved este pred dvoma týždňami ste oravu hanil....teraz nám ju dáte za vzor ako osadu letanovce?????,1
ubohe,1
na konferencii globsec mal covid prázdniny,1
ty uz si mal dávno uvažovať na jedno dôležitom fakte,1
infantilný ,1
naco vam slovenskom pridali po roku 1993 tu druhu cast hymne? ,1
prvé????? ty ko*ot!!!,1
ktorí ztp nemusia ísť na testy ktorí astmatici epileptici alergici ludia s takmer nulovou imunitou psychicky a duševne chorý psychicky labilný toto domyslené nebolo a ako by sa museli preukázat pokial patria medzi ludí ktorí nemusia ísť na testy či cez víkend alebo od pondelka   bola by som rada ak by ste aj toto objasnili na tlačovke aby aj táto skupinka ludí vedela či by mali ísť na testy či nemusia ísť na testy a ako sa majú akým dokladom či papierom preukázať aby nedošlo k nedorozumenia zbytočným pokutám a podobne,1
vyzývam choďte sa dať otestovať hlavne čo chodíte do práce,1
sas sa ako jedina strana sprava racionalne .... hlupak ako ty len naplaka ked ho niekto skritizuje za somarinu ktoru spravil.lider si vezme ponaucenie a snazí sa chybu napravit ....ale nic si z toho nerob... do svk  historie sa zaradis len medzi dalsich ako bol mečiar fico ci dzurinda .... ako velky omyl no s tou výnimkou ze ty budes asi drahsi nez sme vsetci cakali !,1
nezastavila a šialenstvo bude pokračovať ďalej.... skúšajú dokiaľ môžu pritlačiť ľudí k múru...,1
ozaj,1
tento stav a rozhodnutie by mal napadnúť každý ešte zdravý občan slovenska...,1
máme na to?!?!? doteraz sme nemali na nič...ale keď ide o veľký kšeft...hmm...,1
akurat v tej zime prechladneme a budeme aj tak doma,1
dobré ráno prajem,1
chcem sa opýtať vírus si tiež posunul čas a bude nebezpečný po 22:00 zimného času,1
si riadny deges,1
kaaaamo,1
pan matovič,1
môj hlas už nikdy nedostaneš... nie preto ze len newies štát zachovať  v bezpečí a postarať sa oň ale ešte takéto blbé statusy....,1
ja tomu nerozumiem. takže reštiky sa defacto zatvorili,1
teraz si ich kupujete za 500 eur? mali ste ich ocenit po prvej vlne ...,1
ty si kokot vyhodene peniaze za testy jaj prepacte pan premijer nie vyhodene ale dobre investovane kolko islo vam do vrecka za tento kseft,1
tebe stoho uz jebe chlapečku pekne  ty číslo  myslel som ze budeš dobra volba ale pre istotu som ta volit ani nikoho neisiel a dobre som urobil všetci ste srači rovnaky a robite si debilkov zludi s ktorých daní žijete ty píčus!odkedy si bol zvoleny slovo som nenapisal na teba chlapec z trnavy ale čo je moc to je moc ...,1
je to mozne aby sa matovic po tom vsetkom este niekomu nezhnusil?,1
je toto pravda? -- priatelia dnes nám igor matovič oznámil,1
smutne ze clovek vam tejto novej vlade veril!!! a vy tu komunikujete cez fb ! velky ustavny cinitelia!,1
držím vám palce. zosaďte vládu.,1
vasa oblubena fotka pozera. asi druha po teniskach  #nastenu,1
pevne verím,1
to bude určite boží mlyn!,1
igor ty si naozaj myslíš že ti toto ešte niekto okrem tvojích oviec a hlúpych ludí verí?,1
pán fico sa čudujete pellegrini zradil jemu vôbec nezáleží na ľuďoch.,1
obavam sa pan premier ze vlada nie uplne presne vie co robi,1
pon fico mate pravdu,1
prečo by to mali robiť tak ako to vy nerobíte? zamyslite s nad sebou.,1
veľká účasť...samozrejme...veď ked vás v pondelok bez toho nepustia nikde...tak je to jasné...hanba vám...,1
ty skurvysyn,1
to je vtip zase,1
prefackať,1
hlavne sa britom nezabudnite pochváliť,1
von der leyenová. znie vám to tak vznešene,1
dajte ho zavrieť,1
to by sa muselo pretestovať celé slovensko za 1 deň,1
ako mohlo prijst 91%,1
na margo súčasnej vlády : dúfam že ľudia majú ponaučenie,1
mudro,1
hasičom,1
nemáš inacej roboty,1
lenze,1
na co su dobre tieto foto????totiz ludia zomieraju aj na ine choroby a myslim ze hodne viac. nemyslim si,1
ty sa už začni hlavne správať ako premiér a komunikovať ako štátnik,1
pán premiér a žiadne vakcinu ani čipovanie,1
a neprestaneš ?!,1
názor rozpoltenej osoby!!!,1
takto to vyzera ked psychopat fetuje sam seba.,1
najlepšie by bolo keby vás tých 13 299 čo to sledujete išlo radšej do ulíc... ukázať mu že sa ho nebojíme...to by asi pomohlo viacej...,1
orava - asi teda sa uz tolko ludi netestovalo ci? resp. kopu nakazenych sa zachytilo ale nevyliecilo,1
jasne,1
ved prave ty kokot!!! na co je to tvoje testovanie dobre??jebnuty chuj dementny!!!o 10 dni aj tak vsetko zatvoris,1
tento pan ma bavivie si spravit zo seba srandu,1
pán. fico pomožte nám mativiča aj tú jeho zatvoriť. a tych chudákov čo nás zatvarajú doma tiež   sú to baculatý a strapatý,1
neviem ci by som sa z toho smial ze premier nasej republiky nevie vykoktat ani jednu suvislu vetu po anglicky  ked pridu volby a bide tam vase meno tiez si poviem next time,1
čiže v bode číslo 4 si teraz v podstate povedal,1
zomiera sa aj na strach ...a hlad pan premier!!!!,1
myslim si,1
zajtra rano rychlokurz,1
pekne fotky igor  len škoda že ani v tomto nevieš klamať keď na jednej fotke máš vlajky vedla seba a s foto  druhej ich máš medzi sebou.,1
ja idem,1
to nema chybu co sa clovek dozvie,1
pan matovič aký to má zmysel testovať ľudí ? keď sa prídem testovať a test bude negatívny ale môžem sa nakaziť pri tom testovaní alebo o deň dva neskôr tak o čom to je?,1
nie je vam blbe motivovať ludi platenim z dani ludi ktorym ste nedovolili ist do prace bonus za to aby našli trapne 2% pozitívnych ľudí ktorí su navyše bez priznakov cize defacto zdravi aby sa nepreukazalo ze všetko co robite je zbytočné a vy ste sa nespravne rozhodli ?,1
s nádejou že budú negatívni a budú môcť chodiť do práce,1
už čakám kedy si tu začne dopisovať s pápežom.,1
pani pokorna už to vaše priezvisko hovorí za všetko asi budete mať teplotu boli ste na testoch určite ste pozitývna myslela som si to,1
naozaj by ste s tým mal prestať p. matovič,1
igor.... ľudia zomierajú na rakovinu... koľko vravíš o nej??!!!! ľudia začnú zomierať na hlad a dôjdu o prácu... o tu prácu si už veľa ľudí svojou činnosťou pripravil... tie haliere,1
neprístupné na to testovanie.. niekto sa len nabaluje... pozrite kto dodáva toľko testov... a načo je to dobre.. o hodinu sa môžem nakaziť.. zbytočne šikanovanie ľudí aj peňazí...,1
matovič je cirkusant to robia len v cigánskych osadách takto,1
na čom fičíš igi,1
mate z toho peknu zabavu. (vylet),1
teším sa deň odplaty a tá príde určite.,1
pán premiér,1
v česku zavrú školy a na slovensko sa vráti už teraz niekoľko tisíc študentov bez testovania ?,1
v malinove to ide ako po masle...,1
tento status sa radí na úroveň tých,1
kazdy normalne zmyslajuci clovek by sa tejto akcie zucastnil a podporil ju,1
zruste ho,1
to sú problémy toto..dementovič-kašli už na to-nech majú ľudia už svätý pokoj od tvojich diagnóz..,1
žiadna pandémia nie je...,1
pekná dlažba .,1
takze aj vasi poslanci su nezodpovední ked boli pozitivni?,1
včera ste sa na markíze predviedli. namiesto toho,1
ako ušetrit? 150 darmožračov teraz to premier napisal ze ani nevydrzia na zasadnuti 100 darmozracov treba prepustit aj tak su tam ludia bez iq. 50 neschopnych tam staci uplne.,1
áno,1
treba odvolať matoviča!,1
klobúk dole,1
na jeho mieste sa v prvom rade naucim po anglicky a potom moze nutit ludi sa dat testovat.ved moji anglicky kolegovia sa s neho smeju aky mal prejav v bruseli s jeho stekajucou anglictinou.,1
dufam že tak skončíš aj ty bastard zo svojou ženou za to čo robíš slovenským občanom.skurvysyn nedorobený!!!!,1
igor,1
symbol politickej primitivnosti a zachranovania vlastnych preferencii,1
ľudia ktorí majú prázdne peňaženky a dlhý na to môžu jebat čo píšu vo wall street jurnale majú iné sterosti....vás možno mercelova pochváli ale im to zúfalstvo neuľahčuje....,1
radšej odstúp,1
grimasi na ludi robit na to ich uz je.!!!!,1
30% ...ste riadne pridali..,1
igor,1
ja by som sa vas chcel spytat......pozeram vase vyjadrenia a aj roznych odbornikov ake su dolezite ruska dezinfekcia atd atd....pandemiu tu mame  uz niekolko mesiacov.preco vy ako premier ste nezariadil aby kazdy obcan sr dostal potrebne mnozstvo najzakladnejsich ochranych pomocok proti pandemii????je to nezvladnutelne za tak dlhu dobu?????,1
tuším že keď pelle kupil milión testov tak ich chcel matovič vyhodiť do dunaja a 500 000 testov predal...teraz kupil 5milionov a testovať nebude... zdá sa mi to alebo mu ozaj jebe?,1
prosim nepokazme mu to,1
prezidentka dala prikaz premierovi a on ho musi splnit!!! o rozkazoch sa nediskutuje ale sa musia splnit!!! matovic nebol na vojne cize to nechape este ze musi zrusit karanteny pokuty aj povinnost mat certifikaty!!! premier dostal priucku slusneho chovania od prezidentky. a ak ju pokorne neposluchne tak konci aj s celou vladou!!! pan premier mate sach mat!!!!!!,1
môžu ľudia naňho nadávať ale vie o čom hovorí .a ta nenávisť voči určite není taká ako na matelka.,1
už sa teším na americké voľby nech žije donald trump záchrana je blizko chlapci utekajte,1
smer moc nemusím ale ked bol smer pri moci žilo sa nam dobre a hlavne dôstojne tak je čas aby ste pokračovali vtom aby človek bol človekom mal prácu a slušný zivot,1
ostante doma,1
totalní bordel jako u nás!!!,1
media by mali tiež zodpovedne pristupovat a  nevysielat tlacovky ktore širia hoaxy.  to je jedno kto ma tlačovku ci fico,1
šachmat!!!!!,1
3,1
no toto mohol vymyslieť ,1
pán matovič,1
najhorsie je to,1
nezabudaj šašek ze sa ludia nejdu testovat kvoli tebe,1
nehanbíte sa kupovať si lekárov? a uplácať ich keď ide o životy občanov ,1
korupcia,1
zlo je vyplodom demonov a zlych duchov.......,1
ubohe,1
iny spôsob ako pchanie až do hlavy nemaju?   tak toto nie.,1
zatial nebol nikto odsudeni.v tejto bananovej republike je to tak.,1
úbožiaci,1
a kde ste si zabudli rúško? nieje náhodou povinne ho nosiť všade ? ‍,1
ake su cisla? nie 'nakazeni',1
nech ide do píce čelí matovic korona přestane ked sa vsetci pořádně nabalia,1
uz nestaci ze slovensko ťahaš do hovie tak už začinaš aj rakusko?,1
nesúhlasím s plošným testovaním,1
správne,1
sa im ani nečudujem že to majú na kardane,1
ubohe ako sa snazite znicit meno niekomu,1
naser si.,1
maly ste volit fica anie kokota a teras vsetci lutujete,1
tak to už je igor kvalitný úlet keď spochybňuješ ľudí s oboru ale hlavne že máš školu za klobásky ale oni sú blázni ‍‍‍igor buď výsad alebo nasad už tie lieky,1
stačí negativny antigenovy test na vycestovanie do de?,1
a nútiť ľudí testovať je poriadku pán matovic?,1
vy máte boj v hlave... ved ani neviete aké nariadenie ste vyhlásil včera!!!    .... prečo nezabezpečíte testovanie odobratim krvi?  prečo ohrozujete nás občanov sr tým že testy vykonávajú nekvalifikovane osoby? pri rozhodovaní o ľuďoch treba používať logické zmýšľanie a charakter ktorý vám zjavne chyba.  ste si vôbec vedomí že v živom vysielaní ste povedal - citujem : za každý pozitívny test odmena 20€?! ako to je podľa vás normálne?! jasne ze každý druhý bude pozitívny! niekedy pochybujem že rozmýšľate nad tým co hovorite,1
prosím pozorne si prečítajte otvorený list premiérový slovenskej republiky mgr. igorovi matovičovi od mudr. emiliána kozma. zverejňujem ho na základe súhlasu autora,1
odstúp už ty kokot!!,1
a tie predvolebne sluby? ze si vyhral klamstvom,1
pán matovič,1
prečo platia len tvoje testy?,1
ja som to prečítala ako kundičku,1
podľa môjho názoru pán premier je potreba rozlišovať pozitívnych,1
yeah! exactly! a good case of study. of course,1
ty si radsej uzi este te tri roky co tam posedis lebo to budu asi posledne  co sa uz k tebe nepriznaju ani vlastny volici haha,1
 matovičovci.... jak môžete byť takto sprostí... ja som volil sas,1
stále si myslíte,1
môžeme pomôcť zachrániť milióny životov ,1
igoooor ...,1
igor celou silou nás chceš donútiť ? pod zámienkou dobrovoľnosti? dúfam ,1
jeden čip nechajte aj pre mňa!,1
21.9. na infovojne nechali tvoji vlastni ludia zverejnit informaciu ze si chces vyskusat lock down a ze cisla budu (umelo) narastat a v polke oktobra to zavries. v tom case nic nenasvedcovalo tomu,1
vieme všetci ? že by ste  sa veĺmi potešili keby rozbil vládu...a.preto.rypete a repete ale nedáme sa oblbnuť,1
nemáte v smere aspoň nejakých odborníkov na zdravotníctvo aby ste prišli s vlastným návrhom čo a ako treba robiť? lebo len sa točíme dookola neustálym opisovaním situácie.,1
szegèny jaro azt sem tuggya mit cselekszik! de majd a végén rájön hogy csak volt a játékba,1
pán fico mám niekedy dojem,1
ja sa hanbim za nasu vladu a ideme sa hrat kto z koho ? si este nedospel !,1
tak toto je už vrchol čo si ty lekár si obyčajný tlaciar inzerátov a čudujem sa primárne že sa dala kúpiť alebo kto tvoja fanaticka,1
som len zvedavý kedy si poda naka tu tvoju bielu kobylu !??,1
saskovanie,1
ludia počuju gates,1
dubnica nad váhom,1
ty patríšnaozaj do blázinca,1
ešte ty keby si bol zdravý na hlavičku to by bolo úplne ppči,1
vasyl marovdi38 mindobrý deň milý priatelia. som lekár anesteziológ a chcel by som sa vyjadriť k testovaniu a chcel by som,1
cim viac sa. bude testovat tym viac bude pozitivnych pripadov. mrtvych je 40. v nemocnici 300. to su podstatne cisla. ludia sa vedia z toho dostat,1
ty si najmenej ludsky,1
na západe to bude 90% pozitívnych po dnešných nájazdoch v nákupných centrách,1
komediant....,1
ja neviem načo sem aj píšete on nás ma všetkých na haku jeho netrápy kolko ludí sa tam nakazí hlavne že on niečo vymyslel a si myslí že je hrdina sr až potomto všetkom sa uvidí či to k niečomu bolo ale ked sa tam ludia nakazia nechcel by som byt v jeho koži,1
igor uz nebluzni a chod do prdele aj s tvojimi testami,1
a 12 mega  zarobenych  na testoch  firmou  v exekucnom konaní  sídlom  v trnave a prepojeniami  na vašu  manželku  ktorá  má vašich  10 mega  je též  hoax  ? málo  treba  vác?,1
boze moj trepete vsetko ste hodili na starostov obci ...a akk priklad uvadzate obec s par obyvatelmy podte si to  odstat do ba aj s  nađom v dazdi ale 22 milionov  je dostatocna motivavca na znasilnenie obyvatelov cez zamestnavatelov ze? divim sa ze sa mozete pozriet do zrkladla a prajem vam aby vas to dobehlo na celej ciare fuj hnus,1
veľmi rád by som videľ štatistiky chrípky z minulého roku,1
igor matovic prosim vas preco to testovanie je len v sobotu a nedelu? preco nemyslite aj na ludi ktory pracuju len cez vikend? ako ja a dalsich 1000 ludi. ako sa mame ist dat otestovat? ved to nijako nestihame. nebudeme mat test tak nemozme ist doroboty,1
do oci bijuca hanba co ste za pol dna akoze vyriesili...nic!,1
podaj demisiu a zmizmi,1
odvolávám co jsem odvolal a slubuji co jsem slíbil.chuj choromyselný.já sám ..... já sám!!!,1
ježííííší‍,1
čítam,1
mongoloid zaostaly!!!,1
berme si príklad,1
pan premiér,1
nevymyslajte prosim vas zasa okamzite lockdowny,1
ked moze byt globsec ,1
psycho,1
trápne divadlo.,1
to su este ti neprebudeni!,1
zaujímavé,1
veď vám ide len o to....chváliť sa prvenstvom. mate napoleonovský sindrom,1
mňa picne,1
choď do riti už,1
zomkli sa hned,1
a igor si zas pripise cudzi uspech na vlastne triko a vlastny neuspech hodi na inych...,1
chválite sa tým ako komunikujete s ľuďmi na sociálnych sieťach a počúvate ich názory. máte tu teraz tisíce žiadosti a prosieb o zastavenie tohto šialenstva ktoré plánujete na víkend. okrem iného vas vyzývajú odborníci a lekári aby ste to naozaj zvážil pretože to prinesie viac zla ako osohu. toto všetko vám nestačí a stále chcete ísť proti nám všetkým občanom a obmedzovať našu slobodu???najvyšší čas sa s pokorou vzdať,1
mohli by ta spravit premierom eu igor,1
navrhujem aby si ludi co si v” slobodnej “ krajine dovolia ist von hned odchytával a verejne na štadiónoch popravoval nech je spravodlivosti ucinene za dost,1
ktorí odborníci čo má okolo seba ? veď sú v jednom vreci,1
mňa by len zaujímalo ked ľudia padnú koli obmedzeniam na dno (mladé rodiny)ako im pomôže v eú majú plán podpory ale na sk len plán reči a kokotiny sľubov a odrbov sorry ale krajšie sa to nedalo napisat,1
členmi pandemickej komisie vlády sr sú: minister vnútra,1
všetko bolo ok,1
od jeba ní odborníci ,1
čím skôr,1
treba stáť nohami na zemi...”práca s luďmi”hodne zdaru,1
podľa môjho názoru pán premier je potreba rozlišovať pozitívnych,1
ty si debilllll,1
on plače nad tým že zistil aký je veľký kokot,1
prosim vas,1
ešte nieje koniec igorko,1
p. fico dobre rozmýšľa,1
právnička judr. adriana krajníková ponúka právnu pomoc všetkým občanom,1
kkt,1
fico je kráľ.,1
tešíme sa z toho ako vnučka čelného velitela ss nás ide poučovať ....jupii. kde si stúpil bosou nohou?,1
ten test nezachyti 67%,1
ten tvoj vojačik sa pretŕča pred novinármi a ty si kde zaliezol si do opancierovanej limuzíny lebo sa bojíš pozrieť ľudom do očí najlepšie by si spravil keby sme už viac o tebe nepočuli choď do........vieš kam!!!!!!!!,1
veľmi zlá a falošná vláda igora matovica nás dostala do tejto situácie v akej sme. a neverím tejto vláde.,1
nakoľko je vás tu dosť ľudstva,1
bez debaty....,1
prosim vas,1
nechajte zdravotnikov pracovat na svojich pracovnych miestach,1
takto sa matovič vyjadrovať nevie všetko má napísané a číta a fico jej dobre naložil,1
aj ja som hrdý na naše zdravotné sestričky na našu skvelú laborantku a pracovníčky ocu. nesmiem zabudnúť na našich dobrovoľníkov v zaujímavej zostave. budete prekvapený príďte sa presvedčiť a otestovať. pre našich obyvateľov sme pripravený už od štvrtka. dáme to.,1
ps dúfam že v sobotu prídeš a povieš nám to všetkým,1
igor skôr ako niečo vycapíš na fb si skontroluj čo tam dáš. si potom za väčšieho hlupáka ako sme si mysleli. tým narážam na pôvodný status,1
igor plagiatorovic vy zapredana kôpka nešťastia co nevie co robí.. už vás pozná celé slovensko.. lekárska komora aj svetová zdravotnícka organizácia vám povie pravdu ale vy ju nechcete prijať,1
konecne status hodny premiera !!!!,1
bez reptania a zodpovedne ? tu si z nás niekto robí srandu... veď ste im nedali inú možnosť!!!,1
 toto kokot matovič pôjde sedieť,1
tito matovičovi nacisti sa boja trestu potrebujú rýchlo svojích ludí,1
tak to znie ako riadne psycho...povedat ludom,1
"aha tak testy pre afriku za dve padesát"""" sú zrazu ok aj pre nás. ďakujeme neprosíme si. igi máš dosť peňazí skús urobiť tento pokus za svoje. ",1
a kde su fotecky s tymi prave teraz „skutocnymi priatelmi“?,1
dnes 1000 pozitívnych s toho 99,1
a teraz budeme chodit tyzden po tyzdni alebo,1
a biznis 2.0 začína. potom príde očkovanie a máme tu biznis 3.0 ...,1
pani remisová o nicom,1
stane sa raz že príde naka do trnavy a všetci majú popiči...stane sa neraz že niekto nebude chcieť ísť sedet aby mal,1
vyhražky ,1
rodinu zabezpecil a teraz moze ist do karanteny,1
"dnes a zajtra sútehotenské """" testy niekto bude tehotný a niekto nie.",1
raz sa ukaze,1
jemu  už ani vtedy neradno verit,1
co to robíte za opozičnú politiku bande podvodnikov a kocnerovych služobnikov . ako môžete  podporiť ich kšeft na testovanie slovenska. vsak matovič vam nuka demisiu za neúspech testovania.,1
ved vás raz tá sranda prejde...,1
aspon so statnou vlajkou ste sa trafili,1
p fico ste rozumní  človek prosím robte už niečo s touto akože vladov  to čo sa deje nieje už  únosné!,1
práve prebieha? tak teraz rokujes,1
takto sa vyjadruje jeden premier krajiny,1
pán premiér,1
pán matovič a prečo ste nedali status včera keď bolo pozitívnych iba 705 ľudí? to sa vám nehodilo do kšeftu? ja nepodceňujem covid-19. ale stále hovorím,1
...ty si dobrý hoax,1
dosť „skoro“ od začiatku pandémie. čiže včera na zasadnutí krízového štábu boli ekonómovia naozaj na dve veci.,1
prečo mám pocit,1
este ze som ho nevolil ani nebudem. ale tes sa na dalsie volby pojdes kadelahsie! znicil si tisice ludi a firiem! nechaj si svoju koronu doma na svadbe trulo!,1
vsetci ste zhnity kazda vlada si dosadzuje svojich,1
to veru robíte,1
netreba fajčiť šoféra počas jazdy #mafoš #uchyl #chuj,1
a ako nám to pán premiér pomôže?????nijako!!!!lebo si seriete do huby aj keď ste negatívny nemusíte byť negatívny keby ste radšej ľuďom nakúpili namiesto testov vitamíny a prikázali im chodiť do prírody,1
my nie sme maloverní,1
ty si nas zamestnanec ty niktos. to co hovorim nie je reptanie ale tvoje pracovne pokyny.,1
este stale neprestabete pan premier hanbite sa a ako budete mat moznost odstupte,1
toto vobec nedava zmysel. pisete,1
pán fico ani za vašej vlády som nepocítil že sa moja rodina má lepšie ,1
radi by sme celý národ vedeli ako si na tom ty.,1
testovanie nie je ani bezplatné ani dobrovoľné. bez testu na orave uz ani dieta neodprevadite do skoly a skolky,1
matovič  pozri sa  do zrkadla  a  povedz  čo tam vidíš. a spýtaj  sa  ho  stojím  za  to aby  som bol  premierom? možno ti  odpovie ten naproti dakedy. hahahhahaa,1
jediny nezodpovedny polititik priam az psychopad je na slovensku igor matovic,1
nie dobré ráno igor .dobrá psychiatria pře teba.,1
zaujímavý pohľad na konanie tejto vlády v skúšobnej dobe ... ,1
jéminku - veď tá vláda je úplne samý amatér -,1
to ako nemáme na výber? vždy je na výber ale vyhrážat sa ludom ked nepojdu kam chcete že prídu o prácu o peniaze to nieje riešenie to je diktatúra. vám nikto nezoberie peniaze ale ludom ich beriete tak si vstúpte do svedomia ako premiér čo má mat zodpovednost za občanov svojej krajiny nie ich pripravit o prácu a peniaze kvoli vašim nezmyselným testom,1
veď tu už nejde o niejake opatrenia ci boj s vírusom! toto je teror! jeden psychopat rozostval národ proti sebe a z ľudí sa stali hyeny! nájme policajti a par bláznov čo sa využívajú v tomto šialenstve si to užíva s magorovicom asi sa v nich prejavili gény po predkoch buď ich dedovia museli byť gestapacky alebo gardisti inak si neviem vysvetliť správanie sbskarou pred billou kde surovo vyprovokovali človeka a a následne ho zložili k zemi!  neviem presne o čo tam išlo ale toto je šikana celé zle!,1
je to sevranka  jeden naháňa k...druhý ho kryje,1
to snad nie! cez fb odkazy?,1
ale sa treba aj zamysliet nad celou pointou. pravda je medzi riadkami. vyborne pan filan!,1
ty si chory na hlavu.za tich par mesiacou co si premierom si znicil slovensko.,1
nepojdem do zamirenej miestnosti!,1
"aha tak testy pre afriku za dve padesát"""" sú zrazu ok aj pre nás. ďakujeme neprosíme si. igi máš dosť peňazí skús urobiť tento pokus za svoje. ",1
igi,1
dokedy ešte máme čakať.? kým niekdo príde so zdravím rozumom tam hore. ja už chcem vidieť činy človeka,1
to bude určite boží mlyn!,1
fuuuu sedem mesiacov sedem mesiacov vám stačilo na likvidáciu slovenska urobili ste ľuďom zo života peklo!!!! tak poďme si zaspomínať ‍ľudia plakali na hraniciach ,1
mali dobrých učiteľov.....,1
mate pravdu pan fico ..vy ste  veľmi rozumni čľovek  na slovensku a už asi nebude nikto ini ako vy .zo všetkecho .z ekonomiky atď...treba ich vichodiť z parlamentu tich blaznov toľko  a soryy za pravopis,1
a to vám teraz máme zatlieskať,1
dnes ráno sa plnokrvne ukazuje s kým kope ta3...samé negatívne komentáre vytrhnuté z kontextu,1
a ty z nej rychlo ale rychlo utekaj,1
poviem vám takto... radšej si dam test spraviť súkromne u odborníka ako sa tlačiť niekde s ľuďmi a testovať sa tam kto vie kým..... poviem vám jedu pravdu,1
kto rozumie rozumej  sprav  si vlastný  úsudok kde  to speje: ,1
0,1
kurvanyádat,1
ku slobode zacne ked tam nebudeš,1
tak si ho strkaj odomna aj do ....... !,1
ty si iný pako!!!!,1
korupciu jednej vlády vystriedala korupcia druhej,1
balko demisiu mas j gatiach staci zatishnut za lano,1
cim podlozite svoje tvrdenia,1
vydieračská akcia otrokära matoviča.,1
pán premiér,1
ale zmysel vam asi usiel,1
aj tu by to mal byť štátny sviatok.,1
ako moze stat uzatvorit zakazku na dodanie testov na covid-19 s firmou eurolab lambda a.s. ktora ma dlh 17000€ voci socialnej poistovni?zeby preto lebo je z trnavy,1
klamár nič tam nie je. si si to vymyslel,1
mozte sa prosim vas testovat na kamere aby ste podporili to co uvadzate ako povinnost ludi ktory sa skladaju na vas plat. potom sa ako prvy dajte prosim zaockovat ked to je nieco co chcete zaviest ako povinnost. chodte ludom prikladom.neberte ficove slova ako kritiku lebo vam hovori dobre.. tu je jedno kto kradol a kto nekradol toto je uplne ina problematika ktora sa neriesi totalitou aku nastolujete vy. lufia by sa nestazovali keby museli sediet doma a na ucte by mali par milionov ako mate vy a je jedno ci ste ich zarobili alebo ukradli,1
lekárom dávaš 500€ odmenu . ale to ,1
dobri den,1
ten nikdi ne ostupi,1
taj,1
alebo likvidácia ekonomiky,1
občan sulik vyjadril svoj názor a má na to ústavné právo. podľa ústavy sr,1
keby ludia vedeli co budete vyvadzat a ako sa preukaze vasa neschopnost vladnut krajine tak vam hlas nedaju. ale to uvidite v dalsich volbach,1
matovič potrebuje takéto nemehlo aby si robil čo chce vo vláde.,1
toto sa dnes žije a vy tupci ktorí by ste tomuto netvorovi matovicovi najradsej vyfajcili to ešte podporujte... ,1
ty si fakt tupec,1
nech povie pravdu naco zomrel a nie zase ojebava ludi,1
coskoro igor pridem. a rozbijem ti tlamu :),1
zatlieskajme magorovi storočia ,1
igor na kolenach ta prosim   to co robis?? na toto som ta volil hadam sa s  celou trnavou ... jake odstupim? sak teraz ta potrebujeme co si placko ??   co si zabudol..... co i dusu dam v tom boji divokom,1
dal nám 2 možnosti :1.ostať cez víkend opäť doma a nevystavovat sa riziku nakazenia alebo prenosu na iných. alebo 2.ísť do škôl a tam povinne kašlať a smrkať v miestnosti v ktorej to bude musieť absolvovať každý záujemca o tento nespoľahlivý test v 2 minútových intervaloch.,1
vy ste celý trápny a radšej sa starajte o to ako budete reprezentovať slovensko v bruseli bo zatiaľ ste seba aj slovensko len zosmiesnili. a načo tieto fotky? prestaňte už ľudí straší. prečo nemáte rusko?,1
" dobrovoľné testy"""".....",1
toto snáď nemysli vážne ?!!tak teraz som na 100%rozhodnutá ,1
prestan uz. stacilo igor.,1
odstúp!!!,1
ty si trápnučký.... posli link kde si to budem môcť ja a aj ostatní pozrieť,1
a pentacka čvarga politických prostitútov radšej nech rieši globsec,1
iba ak tú hlavu niekto má príliš dutú - v tom prípade to tam možno aj nainštaluje nejaký čip.,1
a to v ktorej sklenej gule vyčítal?,1
kokot uplatkarsky,1
podľa prezidentky je dôležitejšia sloboda pohybu,1
mňa na tomto príspevku zaujíma len to,1
alebo je cestou k ziskom tvojho kamaráta,1
celoplošne testovanie = ako keby sme počítali ovce v košiari ale pritom si nezavreme vráta (hranice)nuž načo potom rátať a míňať úsilie a hlavne peniaze a ešte riskovať ďalšie miesta nákazy pri odberných miestach ups  chybička za chybou...,1
ty jebo a ty si otestovany ked sa tu predvádzaš,1
prosím vás pane,1
keby tam bol po 22 hodine tak by teraz zomieral na covid,1
pan krajniak,1
takto to je s tými zdravotníkmi :( ,1
toto nie je na smiech. je to naozaj veľmi vážne a smutne,1
strašne vtipné,1
čo ty na to? múdrosráč? :d,1
zabudol si dodať že ti skoro 7o% ludi nedôveruje podľa prieskumu  ci zase prieskumy neriešis a nedôverujes im???. jaaaj síce nedávno si na prieskum ohľadom testovania v čísla veril ale teraz zase nebudes co ‍‍,1
prezidentka sere navas,1
p. fico dajte si dole to “rúško” . veď hádam neveríte tým blbostiam. ako vás potom majú ľudia voliť. všetko čo hovoríte je fajn. ale dajte si to dole bude ako  politici v rakúsku,1
